gutenberg_id,text,stave
19337,whether they've sold the prize Turkey that was hanging up there?--Not,5
19337,"the little prize Turkey: the big one?""",5
19337,,5
19337,"""What! the one as big as me?"" returned the boy.",5
19337,,5
19337,"""What a delightful boy!"" said Scrooge. ""It's a pleasure to talk to him.",5
19337,"Yes, my buck!""",5
19337,,5
19337,"""It's hanging there now,"" replied the boy.",5
19337,,5
19337,"""Is it?"" said Scrooge. ""Go and buy it.""",5
19337,,5
19337,"""Walk-ER!"" exclaimed the boy.",5
19337,,5
19337,"""No, no,"" said Scrooge, ""I am in earnest. Go and buy it, and tell 'em to",5
19337,"bring it here, that I may give them the directions where to take it.",5
19337,"Come back with the man, and I'll give you a shilling. Come back with him",5
19337,"in less than five minutes, and I'll give you half-a-crown!""",5
19337,,5
19337,The boy was off like a shot. He must have had a steady hand at a trigger,5
19337,who could have got a shot off half so fast.,5
19337,,5
19337,"""I'll send it to Bob Cratchit's,"" whispered Scrooge, rubbing his hands,",5
19337,"and splitting with a laugh. ""He shan't know who sends it. It's twice the",5
19337,size of Tiny Tim. Joe Miller never made such a joke as sending it to,5
19337,"Bob's will be!""",5
19337,,5
19337,The hand in which he wrote the address was not a steady one; but write,5
19337,"it he did, somehow, and went down-stairs to open the street-door, ready",5
19337,"for the coming of the poulterer's man. As he stood there, waiting his",5
19337,"arrival, the knocker caught his eye.",5
19337,,5
19337,"""I shall love it as long as I live!"" cried Scrooge, patting it with his",5
19337,"hand. ""I scarcely ever looked at it before. What an honest expression it",5
19337,has in its face! It's a wonderful knocker!--Here's the Turkey. Hallo!,5
19337,"Whoop! How are you? Merry Christmas!""",5
19337,,5
19337,"It _was_ a Turkey! He never could have stood upon his legs, that bird.",5
19337,"He would have snapped 'em short off in a minute, like sticks of",5
19337,sealing-wax.,5
19337,,5
19337,"""Why, it's impossible to carry that to Camden Town,"" said Scrooge. ""You",5
19337,"must have a cab.""",5
19337,,5
19337,"The chuckle with which he said this, and the chuckle with which he paid",5
19337,"for the Turkey, and the chuckle with which he paid for the cab, and the",5
19337,"chuckle with which he recompensed the boy, were only to be exceeded by",5
19337,"the chuckle with which he sat down breathless in his chair again, and",5
19337,chuckled till he cried.,5
19337,,5
19337,"Shaving was not an easy task, for his hand continued to shake very much;",5
19337,"and shaving requires attention, even when you don't dance while you are",5
19337,"at it. But, if he had cut the end of his nose off, he would have put a",5
19337,"piece of sticking-plaster over it, and been quite satisfied.",5
19337,,5
19337,"He dressed himself ""all in his best,"" and at last got out into the",5
19337,"streets. The people were by this time pouring forth, as he had seen them",5
19337,"with the Ghost of Christmas Present; and, walking with his hands behind",5
19337,"him, Scrooge regarded every one with a delighted smile. He looked so",5
19337,"irresistibly pleasant, in a word, that three or four good-humoured",5
19337,"fellows said, ""Good morning, sir! A merry Christmas to you!"" And Scrooge",5
19337,"said often afterwards that, of all the blithe sounds he had ever heard,",5
19337,those were the blithest in his ears.,5
19337,,5
19337,"He had not gone far when, coming on towards him, he beheld the portly",5
19337,"gentleman who had walked into his counting-house the day before, and",5
19337,"said, ""Scrooge and Marley's, I believe?"" It sent a pang across his heart",5
19337,to think how this old gentleman would look upon him when they met; but,5
19337,"he knew what path lay straight before him, and he took it.",5
19337,,5
19337,"""My dear sir,"" said Scrooge, quickening his pace, and taking the old",5
19337,"gentleman by both his hands, ""how do you do? I hope you succeeded",5
19337,"yesterday. It was very kind of you. A merry Christmas to you, sir!""",5
19337,,5
19337,"""Mr. Scrooge?""",5
19337,,5
19337,"""Yes,"" said Scrooge. ""That is my name, and I fear it may not be pleasant",5
19337,"to you. Allow me to ask your pardon. And will you have the goodness----""",5
19337,Here Scrooge whispered in his ear.,5
19337,,5
19337,"""Lord bless me!"" cried the gentleman, as if his breath were taken away.",5
19337,"""My dear Mr. Scrooge, are you serious?""",5
19337,,5
19337,"""If you please,"" said Scrooge. ""Not a farthing less. A great many",5
19337,"back-payments are included in it, I assure you. Will you do me that",5
19337,"favour?""",5
19337,,5
19337,"""My dear sir,"" said the other, shaking hands with him, ""I don't know",5
19337,"what to say to such munifi----""",5
19337,,5
19337,"""Don't say anything, please,"" retorted Scrooge. ""Come and see me. Will",5
19337,"you come and see me?""",5
19337,,5
19337,"""I will!"" cried the old gentleman. And it was clear he meant to do it.",5
19337,,5
19337,"""Thankee,"" said Scrooge. ""I am much obliged to you. I thank you fifty",5
19337,"times. Bless you!""",5
19337,,5
19337,"He went to church, and walked about the streets, and watched the people",5
19337,"hurrying to and fro, and patted the children on the head, and questioned",5
19337,"beggars, and looked down into the kitchens of houses, and up to the",5
19337,windows; and found that everything could yield him pleasure. He had,5
19337,never dreamed that any walk--that anything--could give him so much,5
19337,happiness. In the afternoon he turned his steps towards his nephew's,5
19337,house.,5
19337,,5
19337,He passed the door a dozen times before he had the courage to go up and,5
19337,"knock. But he made a dash, and did it.",5
19337,,5
19337,"""Is your master at home, my dear?"" said Scrooge to the girl. Nice girl!",5
19337,Very.,5
19337,,5
19337,"""Yes sir.""",5
19337,,5
19337,"""Where is he, my love?"" said Scrooge.",5
19337,,5
19337,"""He's in the dining-room, sir, along with mistress. I'll show you",5
19337,"up-stairs, if you please.""",5
19337,,5
19337,"""Thankee. He knows me,"" said Scrooge, with his hand already on the",5
19337,"dining-room lock. ""I'll go in here, my dear.""",5
19337,,5
19337,"He turned it gently, and sidled his face in round the door. They were",5
19337,looking at the table (which was spread out in great array); for these,5
19337,"young housekeepers are always nervous on such points, and like to see",5
19337,that everything is right.,5
19337,,5
19337,"""Fred!"" said Scrooge.",5
19337,,5
19337,"Dear heart alive, how his niece by marriage started! Scrooge had",5
19337,"forgotten, for the moment, about her sitting in the corner with the",5
19337,"footstool, or he wouldn't have done it on any account.",5
19337,,5
19337,"""Why, bless my soul!"" cried Fred, ""who's that?""",5
19337,,5
19337,"""It's I. Your uncle Scrooge. I have come to dinner. Will you let me in,",5
19337,"Fred?""",5
19337,,5
19337,Let him in! It is a mercy he didn't shake his arm off. He was at home in,5
19337,five minutes. Nothing could be heartier. His niece looked just the same.,5
19337,So did Topper when _he_ came. So did the plump sister when _she_ came.,5
19337,"So did every one when _they_ came. Wonderful party, wonderful games,",5
19337,"wonderful unanimity, won-der-ful happiness!",5
19337,,5
19337,"But he was early at the office next morning. Oh, he was early there! If",5
19337,"he could only be there first, and catch Bob Cratchit coming late! That",5
19337,was the thing he had set his heart upon.,5
19337,,5
19337,"And he did it; yes, he did! The clock struck nine. No Bob. A quarter",5
19337,past. No Bob. He was full eighteen minutes and a half behind his time.,5
19337,"Scrooge sat with his door wide open, that he might see him come into the",5
19337,tank.,5
19337,,5
19337,His hat was off before he opened the door; his comforter too. He was on,5
19337,"his stool in a jiffy; driving away with his pen, as if he were trying to",5
19337,overtake nine o'clock.,5
19337,,5
19337,"""Hallo!"" growled Scrooge in his accustomed voice as near as he could",5
19337,"feign it. ""What do you mean by coming here at this time of day?""",5
19337,,5
19337,"""I am very sorry, sir,"" said Bob. ""I _am_ behind my time.""",5
19337,,5
19337,"""You are!"" repeated Scrooge. ""Yes. I think you are. Step this way, sir,",5
19337,"if you please.""",5
19337,,5
19337,"""It's only once a year, sir,"" pleaded Bob, appearing from the tank. ""It",5
19337,"shall not be repeated. I was making rather merry yesterday, sir.""",5
19337,,5
19337,"""Now, I'll tell you what, my friend,"" said Scrooge. ""I am not going to",5
19337,"stand this sort of thing any longer. And therefore,"" he continued,",5
19337,"leaping from his stool, and giving Bob such a dig in the waistcoat that",5
19337,"he staggered back into the tank again: ""and therefore I am about to",5
19337,"raise your salary!""",5
19337,,5
19337,"Bob trembled, and got a little nearer to the ruler. He had a momentary",5
19337,"idea of knocking Scrooge down with it, holding him, and calling to the",5
19337,people in the court for help and a strait-waistcoat.,5
19337,,5
19337,"""A merry Christmas, Bob!"" said Scrooge with an earnestness that could",5
19337,"not be mistaken, as he clapped him on the back. ""A merrier Christmas,",5
19337,"Bob, my good fellow, than I have given you for many a year! I'll raise",5
19337,"your salary, and endeavour to assist your struggling family, and we will",5
19337,"discuss your affairs this very afternoon, over a Christmas bowl of",5
19337,"smoking bishop, Bob! Make up the fires and buy another coal-scuttle",5
19337,"before you dot another i, Bob Cratchit!""",5
19337,,5
19337,        *     *     *     *     *,5
19337,,5
19337,"Scrooge was better than his word. He did it all, and infinitely more;",5
19337,"and to Tiny Tim, who did NOT die, he was a second father. He became as",5
19337,"good a friend, as good a master, and as good a man as the good old City",5
19337,"knew, or any other good old city, town, or borough in the good old",5
19337,"world. Some people laughed to see the alteration in him, but he let them",5
19337,"laugh, and little heeded them; for he was wise enough to know that",5
19337,"nothing ever happened on this globe, for good, at which some people did",5
19337,"not have their fill of laughter in the outset; and, knowing that such as",5
19337,"these would be blind anyway, he thought it quite as well that they",5
19337,should wrinkle up their eyes in grins as have the malady in less,5
19337,attractive forms. His own heart laughed: and that was quite enough for,5
19337,him.,5
19337,,5
19337,"He had no further intercourse with Spirits, but lived upon the",5
19337,Total-Abstinence Principle ever afterwards; and it was always said of,5
